price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type
46990,2014,chevrolet,corvette stingray,good,8 cylinders,gas,16966,clean,other,rwd,other
3999,2006,pontiac,grand prix,,6 cylinders,gas,207238,clean,automatic,fwd,sedan
5480,2013,chevrolet,captiva sport,,4 cylinders,gas,182711,,automatic,fwd,SUV
34590,2015,gmc,sierra 1500 crew cab sle,good,8 cylinders,gas,35423,clean,automatic,4wd,pickup
4000,1958,ford,pick up,good,8 cylinders,gas,110000,missing,automatic,4wd,
35495,,,Series,,4 cylinders,gas,14000,clean,automatic,rwd,sedan
6895,1995,gmc,sonoma,good,6 cylinders,gas,186500,clean,automatic,rwd,pickup
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,bus
14141,2017,ram,promaster city cargo van,like new,4 cylinders,gas,102386,clean,automatic,fwd,van
18777,2016,volvo,s60 inscription platinum,like new,4 cylinders,gas,38561,clean,automatic,fwd,sedan
5600,2013,dodge,dart,good,4 cylinders,gas,88000,clean,manual,fwd,sedan
24590,2018,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,33036,clean,other,4wd,pickup
27988,2020,nissan,altima,,,gas,15139,clean,automatic,,
22488,2020,nissan,rogue,,,gas,17013,clean,automatic,fwd,
26500,2019,nissan,rogue sport,,,gas,9975,clean,automatic,,
21977,2017,ford,explorer,,,gas,79265,clean,automatic,fwd,
16477,2011,chevrolet,silverado 1500,,,gas,178349,clean,automatic,4wd,
34500,2012,bmw,x6,,8 cylinders,gas,53723,clean,automatic,,
6500,2003,chevrolet,tahoe z71,like new,8 cylinders,gas,245700,clean,automatic,4wd,SUV
7800,2004,gmc,yukon,,,gas,160000,clean,automatic,,
17999,2012,jeep,wrangler,excellent,6 cylinders,gas,125000,clean,automatic,4wd,offroad
28500,2015,chrysler,town and country tourin,,,gas,49319,clean,automatic,,
4250,2007,chrysler,pt cruiser,,4 cylinders,gas,94093,clean,automatic,fwd,sedan
3500,2006,ford,freestyle,,6 cylinders,gas,214775,clean,automatic,fwd,SUV
3850,2003,dodge,durango,,8 cylinders,gas,215604,clean,automatic,rwd,SUV
20900,2016,toyota,avalon,excellent,6 cylinders,gas,100318,clean,automatic,rwd,sedan
5790,2008,cadillac,srx,,6 cylinders,gas,189294,,automatic,rwd,SUV
4300,2012,kia,soul,,4 cylinders,gas,174053,clean,automatic,fwd,wagon
35000,1978,toyota,land cruiser,good,8 cylinders,gas,1000000,clean,manual,4wd,SUV
6480,2008,buick,enclave,,6 cylinders,gas,183858,,automatic,rwd,SUV
5940,2011,kia,soul,,4 cylinders,gas,163385,,manual,rwd,wagon
36900,,,olet Express Commercial Cutaway,,8 cylinders,,71931,,automatic,rwd,pickup
28500,2019,gmc,acadia,good,6 cylinders,gas,43961,clean,automatic,fwd,SUV
23900,2017,jeep,grand cherokee,good,6 cylinders,gas,50543,clean,automatic,rwd,SUV
4980,2011,nissan,murano,,6 cylinders,gas,199524,,manual,rwd,SUV
3450,2007,ford,taurus,,6 cylinders,gas,164421,clean,automatic,fwd,sedan
8980,2011,jeep,grand cherokee,,6 cylinders,,173787,,manual,rwd,SUV
3980,2002,ford,f-150,,8 cylinders,gas,197070,,manual,rwd,pickup
2800,2006,ford,taurus,,6 cylinders,gas,230108,clean,automatic,fwd,sedan
27900,2014,ram,3500,,8 cylinders,gas,66788,,automatic,rwd,pickup
5480,2013,chevrolet,sonic,,4 cylinders,gas,121954,,automatic,fwd,sedan
4980,2010,dodge,grand caravan,,6 cylinders,gas,134819,,manual,rwd,van
4450,2004,cadillac,srx,,6 cylinders,gas,144850,clean,automatic,rwd,SUV
0,2009,dodge,journey,,6 cylinders,gas,170013,,manual,rwd,SUV
49975,1937,ford,,excellent,8 cylinders,gas,13025,clean,automatic,rwd,coupe
0,1988,,AM GENERAL HUMMER,good,8 cylinders,diesel,43000,clean,automatic,4wd,other
24990,2019,subaru,crosstrek 2.0i premium,good,,gas,12495,clean,other,,hatchback
6500,1995,ford,mustang,excellent,8 cylinders,gas,119000,clean,automatic,rwd,
33990,2018,jeep,wrangler unlimited willys,good,6 cylinders,gas,34636,clean,other,4wd,other
28590,2017,jeep,wrangler sport suv 2d,good,6 cylinders,gas,37218,clean,other,4wd,other
3999,2006,honda,accord sedan,,4 cylinders,gas,253076,clean,automatic,fwd,sedan
4980,2010,chevrolet,traverse,,6 cylinders,gas,208122,,manual,rwd,SUV
31990,2016,chevrolet,silverado 1500,,8 cylinders,,107597,clean,automatic,4wd,pickup
39590,2018,jeep,wrangler unlimited all new,good,6 cylinders,gas,21893,clean,other,4wd,SUV
27990,2016,bmw,3 series 340i sedan 4d,good,,gas,46057,clean,other,rwd,sedan
29800,2016,ram,1500,,8 cylinders,gas,43000,clean,automatic,4wd,
20870,2019,infiniti,qx30,,,gas,29938,clean,automatic,fwd,
45531,2019,toyota,tacoma,,,gas,15295,clean,automatic,4wd,
26988,2018,nissan,pathfinder,,,gas,24274,clean,automatic,4wd,
23477,2013,ford,f-150,,,gas,127350,clean,automatic,4wd,
0,2017,chevrolet,silverado 1500,,,gas,144776,clean,automatic,4wd,
38590,2014,mercedes-benz,c-class c 63 amg,good,8 cylinders,gas,39558,clean,automatic,rwd,coupe
22795,2015,mercedes-benz,c-class,,4 cylinders,gas,67870,clean,automatic,,sedan
7900,1985,mercury,capri,,,gas,89312,clean,automatic,,
9000,1976,alfa-romeo,romeo spider,excellent,4 cylinders,gas,88627,clean,manual,rwd,convertible
2999,2007,ford,taurus,,6 cylinders,gas,162029,clean,automatic,fwd,sedan
6000,1957,chevrolet,belair,good,6 cylinders,gas,80000,clean,manual,rwd,
4425,2004,honda,accord sedan,,4 cylinders,gas,192275,clean,automatic,fwd,sedan
13500,2000,jeep,wrangler sport,good,6 cylinders,gas,149980,clean,automatic,4wd,SUV
2999,2005,ford,taurus,,6 cylinders,gas,226797,clean,automatic,fwd,sedan
19500,2013,infiniti,qx 56,like new,8 cylinders,gas,119895,clean,automatic,4wd,SUV
3399,2006,buick,lacrosse,,6 cylinders,gas,160218,clean,automatic,fwd,sedan
2700,2005,gmc,envoy,good,6 cylinders,gas,183876,clean,automatic,rwd,SUV
27995,2017,nissan,nv2500 hd cargo,,,gas,48769,clean,automatic,,
3650,2008,kia,rio,,4 cylinders,gas,115124,clean,automatic,fwd,sedan
24995,2012,ford,f250 xl super duty,,,gas,52377,clean,automatic,,
19950,2009,porsche,boxster,excellent,6 cylinders,gas,80190,clean,automatic,rwd,convertible
13950,2011,mazda,mx-5 miata grand touring,excellent,4 cylinders,gas,138235,clean,automatic,rwd,convertible
45950,2014,gmc,sierra 2500hd denali,excellent,8 cylinders,diesel,154289,clean,automatic,4wd,truck
12950,2007,mazda,mx-5 miata touring,excellent,4 cylinders,gas,90610,clean,automatic,rwd,convertible
12950,2011,honda,crv ex,excellent,4 cylinders,gas,87994,clean,automatic,fwd,SUV
22950,2014,ford,f150 supercrew cab xlt,excellent,8 cylinders,gas,166380,clean,automatic,4wd,truck
10950,2007,mazda,miata touring,,4 cylinders,gas,57323,clean,automatic,rwd,convertible
16950,2007,toyota,tacoma double cab,good,6 cylinders,gas,156792,clean,automatic,rwd,truck
26875,1999,chevrolet,corvette,,,gas,8902,clean,automatic,,convertible
46875,2015,chevrolet,corvette,,,gas,29337,clean,manual,,coupe
69850,2017,chevrolet,corvette,,,gas,2813,clean,automatic,rwd,convertible
199,2017,dodge,charger,,,gas,21737,clean,automatic,,
4499,2010,ford,crown victoria,,8 cylinders,gas,138895,rebuilt,automatic,rwd,sedan
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,bus
2200,2001,mitsubishi,montero sport,,6 cylinders,gas,289419,clean,automatic,rwd,SUV
7991,2011,dodge,caliber mainstreet,excellent,4 cylinders,gas,93333,clean,automatic,fwd,hatchback
2600,2000,buick,lesabre,,6 cylinders,gas,212061,clean,automatic,fwd,
0,2020,nissan,altima,excellent,4 cylinders,gas,9187,clean,automatic,fwd,sedan
6599,2010,toyota,sienna xle,good,6 cylinders,gas,174000,clean,automatic,fwd,mini-van
35990,,,500,,8 cylinders,gas,60260,clean,automatic,rwd,pickup
4000,2002,toyota,camry,like new,4 cylinders,gas,160000,clean,automatic,fwd,sedan
13563,2016,hyundai,santa fe sport,,,gas,110157,clean,automatic,fwd,
17989,2015,toyota,camry,,,gas,65381,clean,automatic,fwd,
13458,2013,mercedes-benz,glk,,,gas,126863,clean,automatic,rwd,
42977,2017,mercedes-benz,e 400,,,gas,35268,clean,automatic,,
18477,2011,toyota,4runner,,,gas,172921,clean,automatic,,
2700,2004,nissan,maxima,good,6 cylinders,gas,200000,clean,automatic,fwd,sedan
2700,2004,nissan,maxima,good,6 cylinders,gas,200000,clean,automatic,fwd,sedan
32000,2008,,HINO,excellent,,diesel,250000,clean,automatic,rwd,
0,2016,ford,f450 4x4,,,diesel,0,clean,other,,other
4500,2000,,BMW528i,excellent,6 cylinders,gas,256000,clean,automatic,rwd,sedan
26495,2017,mercedes-benz,c-class,,4 cylinders,gas,27443,clean,automatic,,sedan
0,2014,ram,,,,diesel,0,clean,automatic,,other
1950,1999,dodge,caravan,,6 cylinders,,227794,clean,automatic,fwd,van
9800,2010,cadillac,srx luxury,good,6 cylinders,gas,132815,clean,automatic,fwd,SUV
5600,2008,toyota,camry,good,4 cylinders,diesel,133244,clean,automatic,fwd,sedan
0,2013,ford,mustang,,6 cylinders,gas,0,clean,automatic,rwd,coupe
8950,2011,ford,f-150,excellent,6 cylinders,gas,164000,clean,automatic,fwd,truck
3999,2009,volvo,s60,,5 cylinders,gas,182005,clean,automatic,fwd,
12995,2016,chrysler,200,,,gas,72754,clean,automatic,,
21900,2011,chevrolet,camaro 2ss,good,8 cylinders,gas,93096,clean,automatic,rwd,convertible
6980,2009,dodge,journey sxt,,,gas,170000,clean,automatic,,
8990,2011,jeep,grand cherokee laredo,,,gas,173000,clean,automatic,,
0,2014,,Freightliner Cascadia,,,diesel,100,clean,automatic,,
3500,2003,,Chevelet Venture,good,6 cylinders,gas,230000,clean,automatic,rwd,mini-van
3550,2008,dodge,caliber,,4 cylinders,gas,127083,rebuilt,automatic,fwd,hatchback
31500,2019,ford,f150,,6 cylinders,gas,106054,clean,automatic,4wd,
22900,2016,ford,transit t250,,6 cylinders,gas,95900,clean,automatic,rwd,
21800,2018,ford,f150,,8 cylinders,gas,143603,clean,automatic,4wd,
27900,2018,ford,f250,,8 cylinders,gas,159911,clean,automatic,4wd,
16500,2018,ford,fusion,,4 cylinders,gas,58059,clean,other,fwd,sedan
18897,2012,bmw,535i,,6 cylinders,gas,105766,clean,other,rwd,sedan
32990,2018,ford,f150 super cab xlt pickup,good,,other,11360,clean,other,,pickup
46990,2020,gmc,yukon slt sport utility 4d,good,8 cylinders,gas,28552,clean,other,,other
21990,2017,gmc,acadia sle-1 sport utility,good,,gas,48959,clean,other,fwd,SUV
33590,2020,chevrolet,silverado 1500 double,good,6 cylinders,other,15591,clean,other,4wd,pickup
3799,2002,chevrolet,tahoe,,8 cylinders,gas,200121,clean,automatic,rwd,SUV
0,2019,ford,fiesta,excellent,4 cylinders,gas,45056,clean,automatic,fwd,hatchback
64900,,,500,,6 cylinders,diesel,12338,,automatic,4wd,pickup
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,bus
21990,2014,lincoln,navigator,,8 cylinders,gas,106148,clean,automatic,4wd,SUV
34990,2020,ford,f150 super cab xlt pickup,good,6 cylinders,gas,12562,clean,other,,pickup
19990,2020,nissan,versa,,,gas,6591,clean,automatic,fwd,
26990,2020,nissan,frontier,,,gas,323,clean,automatic,rwd,
31988,2019,nissan,murano,,,gas,15566,clean,automatic,fwd,
7977,2007,toyota,camry solara,,,gas,117148,clean,automatic,fwd,
13477,2008,chevrolet,tahoe,,,gas,148789,clean,automatic,4wd,
47590,2020,gmc,yukon slt sport utility 4d,good,8 cylinders,gas,26215,clean,other,,SUV
10000,1970,volvo,,,,gas,99999,clean,manual,,
2700,2004,nissan,maxima,good,6 cylinders,gas,200000,clean,automatic,fwd,sedan
48990,,,Gladiator,,6 cylinders,gas,5792,clean,automatic,4wd,pickup
22900,2018,nissan,frontier,good,4 cylinders,gas,14570,clean,automatic,rwd,truck
30900,2015,chevrolet,silverado 1500,good,8 cylinders,gas,114800,clean,automatic,4wd,truck
24900,2015,chevrolet,silverado 1500,good,8 cylinders,gas,119569,clean,automatic,rwd,truck
9250,2007,gmc,yukon slt,good,8 cylinders,gas,181000,clean,automatic,rwd,SUV
7950,2007,chevrolet,tahoe lt,good,8 cylinders,gas,208000,clean,automatic,rwd,SUV
6800,2003,ford,f-150,excellent,8 cylinders,gas,190000,clean,automatic,,truck
11500,2012,kia,optima,excellent,6 cylinders,gas,64000,lien,automatic,fwd,sedan
3500,2003,honda,accord,good,4 cylinders,gas,201580,clean,automatic,fwd,sedan
4400,2006,buick,lacrosse,,6 cylinders,gas,124201,clean,automatic,fwd,sedan
0,2009,jeep,wrangler,excellent,,gas,,clean,automatic,4wd,
17950,2009,jeep,wrangler,excellent,,gas,,clean,automatic,,
15950,2008,jeep,wrangler,excellent,,gas,,clean,automatic,4wd,
16950,2007,jeep,wrangler,excellent,,gas,,clean,automatic,,
22950,2013,jeep,wrangler,excellent,,gas,,clean,automatic,4wd,
32950,2016,jeep,wrangler,excellent,,gas,,clean,automatic,4wd,
28950,2017,jeep,wrangler unlimited,excellent,,gas,,clean,automatic,4wd,
10000,1987,chevrolet,caprice,good,,gas,200000,clean,automatic,,
4100,2010,hyundai,elantra touring,,4 cylinders,gas,130206,rebuilt,manual,fwd,wagon
49990,2015,ford,super duty f-550 drw,good,10 cylinders,gas,41631,clean,automatic,4wd,truck
38990,2013,chevrolet,express commercial cutaway,good,8 cylinders,gas,134000,clean,automatic,rwd,truck
34990,2017,ram,2500,good,8 cylinders,gas,135740,clean,automatic,4wd,truck
39990,2013,chevrolet,express commercial cutaway,good,8 cylinders,gas,119000,clean,automatic,rwd,
10990,2009,lexus,es 350,good,6 cylinders,gas,102078,clean,automatic,fwd,sedan
29990,2003,ford,super duty f-550 drw,good,8 cylinders,diesel,54703,clean,manual,4wd,truck
22990,2012,ford,super duty f-250 srw,good,8 cylinders,gas,114733,clean,automatic,4wd,
38990,2016,mitsubishi,fuso fe180,good,4 cylinders,diesel,33474,clean,automatic,rwd,truck
28990,2008,ford,super duty f-450 drw,good,8 cylinders,gas,118078,clean,automatic,rwd,truck
39990,2016,gmc,savana commercial cutaway,good,8 cylinders,gas,75649,clean,automatic,rwd,
8990,2013,chevrolet,equinox,good,4 cylinders,gas,127100,clean,automatic,fwd,wagon
49990,2013,ford,super duty f-550 drw,good,8 cylinders,diesel,98689,clean,automatic,4wd,truck
26990,2016,ford,econoline commercial cutaway,good,10 cylinders,gas,105070,clean,automatic,rwd,truck
33990,2016,ford,transit cutaway,good,6 cylinders,gas,117800,clean,automatic,rwd,
27990,2013,,International TerraStar,good,8 cylinders,diesel,138071,clean,automatic,rwd,
27990,2005,,Sterling SC8000,good,6 cylinders,diesel,24624,clean,automatic,rwd,
21990,2018,nissan,maxima,good,6 cylinders,gas,25500,clean,automatic,fwd,sedan
29990,2015,,Isuzu NPR HD REG,good,8 cylinders,gas,91400,clean,automatic,rwd,truck
24990,2008,ford,econoline cargo van,good,8 cylinders,gas,139567,clean,automatic,rwd,truck
24990,2014,mitsubishi,fuso fe,good,4 cylinders,diesel,117851,clean,automatic,rwd,truck
26990,2012,chevrolet,express commercial cutaway,good,8 cylinders,gas,108439,clean,automatic,rwd,
27990,2013,,International 4300,good,8 cylinders,diesel,117550,clean,automatic,rwd,truck
24990,2014,,Hino 195,good,4 cylinders,hybrid,118693,clean,automatic,rwd,truck
29990,2014,,Isuzu DSL REG AT,good,4 cylinders,diesel,132469,clean,automatic,rwd,truck
26990,2011,ford,super duty f-550 drw,good,8 cylinders,diesel,147797,clean,automatic,4wd,
9990,1991,honda,acty,good,3 cylinders,gas,38700,clean,other,4wd,truck
24990,2013,,Isuzu NPR,good,6 cylinders,diesel,65902,clean,automatic,rwd,truck
47990,2014,ford,super duty f-550 drw,good,8 cylinders,diesel,39253,clean,automatic,4wd,truck
29990,2006,,Freightliner M Line Walk-in Van,good,4 cylinders,diesel,100509,clean,automatic,rwd,truck
22990,2016,ford,econoline commercial cutaway,good,8 cylinders,gas,181410,clean,automatic,rwd,truck
29990,2007,ford,super duty f-750 straight frame,good,8 cylinders,diesel,124669,clean,automatic,rwd,truck
34990,2011,ford,super duty f-450 drw,good,8 cylinders,diesel,118787,clean,automatic,4wd,
23990,2007,chevrolet,silverado 3500 classic,good,8 cylinders,gas,32853,clean,automatic,rwd,truck
39990,2009,,Freightliner M-Line Walk-in Van,good,6 cylinders,diesel,35429,clean,automatic,rwd,truck
26990,2016,ford,super duty f-750 straight frame,good,8 cylinders,diesel,201035,clean,automatic,rwd,truck
34990,2001,ford,super duty f-350 drw,good,8 cylinders,diesel,70200,clean,automatic,4wd,truck
51990,2013,ram,5500,good,,diesel,129633,clean,other,rwd,truck
39990,2017,ford,f-650 sd,good,10 cylinders,gas,68655,clean,automatic,rwd,truck
31990,2013,ford,super duty f-250 srw,good,8 cylinders,gas,101335,clean,automatic,4wd,truck
53990,2012,,International TerraStar,good,8 cylinders,diesel,63550,clean,automatic,rwd,truck
36490,2018,ford,e-series cutaway,good,10 cylinders,gas,16535,clean,automatic,rwd,truck
35990,2017,mitsubishi,fuso fe160,good,4 cylinders,diesel,45925,clean,automatic,rwd,truck
47990,2014,ram,5500,good,6 cylinders,diesel,66212,clean,automatic,4wd,
55990,2015,,Freightliner M2 106 Medium Duty,good,6 cylinders,diesel,207548,clean,automatic,rwd,
28990,2010,ford,super duty f-550 drw,good,10 cylinders,gas,130441,clean,automatic,4wd,
20990,2008,ford,super duty f-350 srw,good,8 cylinders,gas,107040,clean,automatic,4wd,
3000,2005,buick,lacrosse,,6 cylinders,gas,191064,clean,automatic,fwd,sedan
35000,1953,ford,f-100,excellent,8 cylinders,gas,54000,clean,manual,rwd,truck
34500,2019,ford,transit,like new,6 cylinders,gas,7646,clean,automatic,rwd,van
16900,2014,ford,transit connect,excellent,4 cylinders,gas,35173,clean,automatic,fwd,van
32700,2019,ford,transit,like new,6 cylinders,gas,13646,clean,automatic,rwd,van
32900,2019,ford,transit,like new,6 cylinders,gas,6735,clean,automatic,rwd,van
34800,2019,ford,transit,like new,6 cylinders,gas,31020,clean,automatic,rwd,van
9500,2014,ford,transit connect,excellent,4 cylinders,gas,219581,clean,automatic,fwd,van
199,2017,dodge,charger,,,gas,21737,clean,automatic,,
0,2015,ford,e350 bus,,,gas,55000,clean,automatic,,
2300,1997,buick,lesabre,,6 cylinders,gas,201566,clean,automatic,fwd,
4950,2002,acura,rl,excellent,6 cylinders,gas,201000,clean,automatic,,sedan
24990,2013,lexus,rx 350 sport utility 4d,good,6 cylinders,gas,27623,clean,other,fwd,SUV
4650,2002,chevrolet,trailblazer,excellent,6 cylinders,gas,139000,clean,automatic,,SUV
21990,2017,infiniti,qx50 sport utility 4d,good,,other,27629,clean,automatic,,hatchback
3950,2003,honda,civic ex,excellent,4 cylinders,gas,236890,clean,automatic,,
11897,2013,gmc,terrain,,4 cylinders,gas,166458,clean,other,fwd,SUV
14897,2012,jeep,grand cherokee,,6 cylinders,gas,112510,clean,other,rwd,SUV
25590,2018,mitsubishi,outlander phev sel,good,,other,25384,clean,other,4wd,other
1900,1999,buick,lesabre,,6 cylinders,gas,268994,clean,automatic,fwd,
24800,2019,subaru,crosstrek,,4 cylinders,gas,15000,clean,automatic,4wd,
34995,2017,ford,f250 sd xlt,,,gas,138052,clean,automatic,4wd,
27590,2017,cadillac,xt5 luxury sport,good,,other,21360,clean,other,fwd,SUV
50990,2017,mercedes-benz,s-class,,8 cylinders,gas,68643,clean,automatic,,sedan
29950,2014,gmc,sierra 1500,excellent,8 cylinders,gas,139029,clean,automatic,4wd,truck
44650,1942,,WILLYS MB,,,gas,30,clean,manual,,convertible
28490,2020,nissan,murano,,,gas,6154,clean,automatic,fwd,
31968,2020,infiniti,q50,,,gas,27441,clean,automatic,,
21334,2021,toyota,corolla,,,gas,7277,clean,automatic,fwd,
26590,2017,infiniti,q70 3.7 sedan 4d,good,,other,34159,clean,automatic,,sedan
22950,2008,ram,3500,,,diesel,132162,clean,manual,4wd,
3977,2002,volvo,s80,,,gas,114419,clean,automatic,fwd,
1000,2021,,SPECIAL FINANCE PROGRAM 2021,fair,other,other,1400,clean,other,,bus
32590,2013,lexus,ls 460 l sedan 4d,good,8 cylinders,gas,60271,clean,automatic,,sedan
2700,2004,nissan,maxima,good,6 cylinders,gas,200000,clean,automatic,fwd,sedan
32990,2013,tesla,model s,,,electric,69961,clean,automatic,rwd,sedan
0,2006,cadillac,sts,,8 cylinders,gas,149033,clean,automatic,rwd,sedan
9800,2012,kia,soul,good,4 cylinders,gas,76117,clean,automatic,fwd,wagon
19900,2004,chevrolet,ssr,good,8 cylinders,gas,72333,clean,automatic,rwd,pickup
0,2013,acura,rdx,,6 cylinders,gas,186444,clean,automatic,fwd,SUV
6500,2011,toyota,camry xle,good,6 cylinders,gas,214000,clean,automatic,,sedan
3500,2009,hyundai,accent,,4 cylinders,gas,111387,rebuilt,automatic,fwd,sedan
35500,2019,chevrolet,silverado 4x4,like new,8 cylinders,gas,7189,clean,automatic,4wd,truck
25000,2013,jeep,,excellent,,gas,111000,clean,automatic,,
0,2014,,Freightliner Cascadia,,,diesel,100,clean,automatic,,
19995,2011,jeep,wrangler right hand drive,,,,87857,,manual,4wd,SUV
4250,2003,ford,crown victoria,,8 cylinders,gas,131282,clean,automatic,rwd,sedan
6950,2002,ford,f350 super duty,excellent,8 cylinders,gas,240000,clean,automatic,rwd,
2350,2001,gmc,safari slt,fair,6 cylinders,gas,250000,clean,automatic,rwd,van
4980,2010,chevrolet,traverse,,,gas,208000,clean,automatic,,
15590,2016,,Scion iM Hatchback 4D,good,,gas,32573,clean,other,fwd,hatchback
15990,2016,,Scion iM Hatchback 4D,good,,gas,29652,clean,other,fwd,hatchback
